AS_ID	PREDICATE	OBJECT
auditioncertificate_snl_3747_4_55v_n_3	edit.editor	Said Aljoumani
auditioncertificate_snl_3747_4_55v_n_3	edit.status	wip
auditioncertificate_snl_3747_4_55v_n_3	object.audition_certificate_number	N. 3
auditioncertificate_snl_3747_4_55v_n_3	object.catalog	FMMU 48
auditioncertificate_snl_3747_4_55v_n_3	object.classmark	3747/4
auditioncertificate_snl_3747_4_55v_n_3	object.folio_number	55v
auditioncertificate_snl_3747_4_55v_n_3	object.image_link	
auditioncertificate_snl_3747_4_55v_n_3	object.library	SNL
auditioncertificate_snl_3747_4_55v_n_3	object.manuscript_link	None
auditioncertificate_snl_3749_7_157v	characteristics.copy	False
auditioncertificate_snl_3749_7_157v	characteristics.type	qira
auditioncertificate_snl_3749_7_157v	context.author_name	يوسف بن خليل بن عبد الله الدمشقي
auditioncertificate_snl_3749_7_157v	context.author_viaf	None
auditioncertificate_snl_3749_7_157v	context.work_title	عشرة أحاديث عن عشرة مشايخ
auditioncertificate_snl_3749_7_157v	edit.amended_by	None
auditioncertificate_snl_3749_7_157v	edit.editor	Said Aljoumani
auditioncertificate_snl_3749_7_157v	edit.status	wip
auditioncertificate_snl_3749_7_157v	object.audition_certificate_number	
auditioncertificate_snl_3749_7_157v	object.catalog	FMMU 59 
auditioncertificate_snl_3749_7_157v	object.classmark	3749/7
auditioncertificate_snl_3749_7_157v	object.folio_number	157v
auditioncertificate_snl_3749_7_157v	object.image_link	
auditioncertificate_snl_3749_7_157v	object.library	SNL
auditioncertificate_snl_3749_7_157v	object.manuscript_link	None
auditioncertificate_bnf_arabe_1384_65r	characteristics.copy	False
auditioncertificate_bnf_arabe_1384_65r	characteristics.type	qira
auditioncertificate_bnf_arabe_1384_65r	context.author_name	عبد الله بن أحمد بن قدامه المقدسي
auditioncertificate_bnf_arabe_1384_65r	context.author_viaf	http://viaf.org/viaf/261321728
auditioncertificate_bnf_arabe_1384_65r	context.work_title	كتاب التوابين
auditioncertificate_bnf_arabe_1384_65r	edit.amended_by	None
auditioncertificate_bnf_arabe_1384_65r	edit.date_status	finished
auditioncertificate_bnf_arabe_1384_65r	edit.editor	Said Aljoumani
auditioncertificate_bnf_arabe_1384_65r	edit.person_status	wip
auditioncertificate_bnf_arabe_1384_65r	edit.place_status	finished
auditioncertificate_bnf_arabe_1384_65r	edit.status	finished
auditioncertificate_bnf_arabe_1384_65r	object.audition_certificate_number	
auditioncertificate_bnf_arabe_1384_65r	object.catalog	None
auditioncertificate_bnf_arabe_1384_65r	object.classmark	Arabe 1384
auditioncertificate_bnf_arabe_1384_65r	object.folio_number	65r
auditioncertificate_bnf_arabe_1384_65r	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b11000791q/f69.highres
auditioncertificate_bnf_arabe_1384_65r	object.library	BNF
auditioncertificate_bnf_arabe_1384_65r	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b11000791q/f69.item.r=%22Arabe%201384%22.zoom
auditioncertificate_bnf_suppl_turc_986_128r_n_5	characteristics.copy	True
auditioncertificate_bnf_suppl_turc_986_128r_n_5	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_986_128r_n_5	context.author_name	أبو محمد سفيان بن عيينة الهلالي
auditioncertificate_bnf_suppl_turc_986_128r_n_5	context.author_viaf	None
auditioncertificate_bnf_suppl_turc_986_128r_n_5	context.work_title	جزء فيه من حديث أبي محمد سفيان بن عيينة الهلالي
auditioncertificate_bnf_suppl_turc_986_128r_n_5	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_986_128r_n_5	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_986_128r_n_5	edit.status	wip
auditioncertificate_bnf_suppl_turc_986_128r_n_5	object.audition_certificate_number	N. 5
auditioncertificate_bnf_suppl_turc_986_128r_n_5	object.catalog	None
auditioncertificate_bnf_suppl_turc_986_128r_n_5	object.classmark	Suppl Turc 986
auditioncertificate_bnf_suppl_turc_986_128r_n_5	object.folio_number	128r
auditioncertificate_bnf_suppl_turc_986_128r_n_5	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f132.highres
auditioncertificate_bnf_suppl_turc_986_128r_n_5	object.library	BNF
auditioncertificate_bnf_suppl_turc_986_128r_n_5	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f132.item.r=turc%20986.zoom
auditioncertificate_snl_3759_4_39v_n_1	characteristics.copy	True
auditioncertificate_snl_3759_4_39v_n_1	characteristics.type	qira
auditioncertificate_snl_3759_4_39v_n_1	context.author_name	محمد بن يحيى بن منصور الشافعي النيسابوري
auditioncertificate_snl_3759_4_39v_n_1	context.author_viaf	None
auditioncertificate_snl_3759_4_39v_n_1	context.work_title	الأربعين المخرجة من مسموعات النيسابوري
auditioncertificate_snl_3759_4_39v_n_1	edit.amended_by	None
auditioncertificate_snl_3759_4_39v_n_1	edit.editor	Said Aljoumani
auditioncertificate_snl_3759_4_39v_n_1	edit.status	wip
auditioncertificate_snl_3759_4_39v_n_1	object.audition_certificate_number	N. 1
auditioncertificate_snl_3759_4_39v_n_1	object.catalog	FMMU 105
auditioncertificate_snl_3759_4_39v_n_1	object.classmark	3759/4
auditioncertificate_snl_3759_4_39v_n_1	object.folio_number	39v
auditioncertificate_snl_3759_4_39v_n_1	object.library	SNL
auditioncertificate_snl_3759_4_39v_n_1	object.manuscript_link	None
auditioncertificate_snl_3739_1_11v_n_1	characteristics.copy	False
auditioncertificate_snl_3739_1_11v_n_1	characteristics.type	qira
auditioncertificate_snl_3739_1_11v_n_1	context.author_name	أحمد بن الحسن بن أحمد البناء
auditioncertificate_snl_3739_1_11v_n_1	context.work_title	مشيخة أبي غالب ابن البناء
auditioncertificate_snl_3739_1_11v_n_1	edit.amended_by	None
auditioncertificate_snl_3739_1_11v_n_1	edit.editor	Said Aljoumani
auditioncertificate_snl_3739_1_11v_n_1	edit.status	wip
auditioncertificate_snl_3739_1_11v_n_1	object.audition_certificate_number	N. 1
auditioncertificate_snl_3739_1_11v_n_1	object.catalog	FMMU 17
auditioncertificate_snl_3739_1_11v_n_1	object.classmark	3739/1
auditioncertificate_snl_3739_1_11v_n_1	object.folio_number	11v
auditioncertificate_snl_3739_1_11v_n_1	object.image_link	
auditioncertificate_snl_3739_1_11v_n_1	object.library	SNL
auditioncertificate_snl_3739_1_11v_n_1	object.manuscript_link	None
auditioncertificate_bnf_suppl_turc_983_39v_n_2	characteristics.copy	False
auditioncertificate_bnf_suppl_turc_983_39v_n_2	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_983_39v_n_2	context.author_name	None
auditioncertificate_bnf_suppl_turc_983_39v_n_2	context.author_viaf	None
auditioncertificate_bnf_suppl_turc_983_39v_n_2	context.work_title	جزء فيه ذكر من حدث عن النبي هو وأبوه
auditioncertificate_bnf_suppl_turc_983_39v_n_2	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_983_39v_n_2	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_983_39v_n_2	edit.status	wip
auditioncertificate_bnf_suppl_turc_983_39v_n_2	object.audition_certificate_number	N. 2
auditioncertificate_bnf_suppl_turc_983_39v_n_2	object.catalog	None
auditioncertificate_bnf_suppl_turc_983_39v_n_2	object.classmark	Suppl Turc 983
auditioncertificate_bnf_suppl_turc_983_39v_n_2	object.folio_number	39v
auditioncertificate_bnf_suppl_turc_983_39v_n_2	object.image_link	
auditioncertificate_bnf_suppl_turc_983_39v_n_2	object.library	BNF
auditioncertificate_bnf_suppl_turc_983_39v_n_2	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10083812h/f42.item.r=%22turc%20983%22.zoom
auditioncertificate_stabi_landberg_353_15v_n_1	characteristics.copy	False
auditioncertificate_stabi_landberg_353_15v_n_1	characteristics.type	qira
auditioncertificate_stabi_landberg_353_15v_n_1	edit.amended_by	None
auditioncertificate_stabi_landberg_353_15v_n_1	edit.editor	Said Aljoumani
auditioncertificate_stabi_landberg_353_15v_n_1	edit.status	wip
auditioncertificate_stabi_landberg_353_15v_n_1	object.audition_certificate_number	N. 1
auditioncertificate_stabi_landberg_353_15v_n_1	object.classmark	Landberg 353
auditioncertificate_stabi_landberg_353_15v_n_1	object.folio_number	15v
auditioncertificate_stabi_landberg_353_15v_n_1	object.image_link	
auditioncertificate_stabi_landberg_353_15v_n_1	object.library	Stabi
auditioncertificate_stabi_landberg_353_15v_n_1	object.manuscript_link	None
auditioncertificate_stabi_landberg_352_13v_n_1	characteristics.copy	False
auditioncertificate_stabi_landberg_352_13v_n_1	characteristics.type	qira
auditioncertificate_stabi_landberg_352_13v_n_1	context.author_name	None
auditioncertificate_stabi_landberg_352_13v_n_1	context.author_viaf	None
auditioncertificate_stabi_landberg_352_13v_n_1	context.work_title	None
auditioncertificate_stabi_landberg_352_13v_n_1	edit.amended_by	None
auditioncertificate_stabi_landberg_352_13v_n_1	edit.editor	Said Aljoumani
auditioncertificate_stabi_landberg_352_13v_n_1	edit.status	wip
auditioncertificate_stabi_landberg_352_13v_n_1	object.audition_certificate_number	N. 1
auditioncertificate_stabi_landberg_352_13v_n_1	object.catalog	None
auditioncertificate_stabi_landberg_352_13v_n_1	object.classmark	Landberg 352
auditioncertificate_stabi_landberg_352_13v_n_1	object.folio_number	13v
auditioncertificate_stabi_landberg_352_13v_n_1	object.library	Stabi
auditioncertificate_stabi_landberg_352_13v_n_1	object.manuscript_link	None
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	characteristics.copy	True
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	characteristics.type	qira
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	context.author_name	None
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	context.work_title	None
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	edit.amended_by	None
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	edit.editor	Said Aljoumani
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	edit.status	wip
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	object.audition_certificate_number	N. 2
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	object.catalog	None
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	object.classmark	Ms. orient. A 627
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	object.folio_number	15v
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	object.image_link	
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	object.library	Gotha
auditioncertificate_gotha_ms_orient_a_627_15v_n_2	object.manuscript_link	None
auditioncertificate_bnf_arabe_2091_40r_n_2	characteristics.copy	False
auditioncertificate_bnf_arabe_2091_40r_n_2	characteristics.type	qira
auditioncertificate_bnf_arabe_2091_40r_n_2	context.author_name	جمال الدين المزي
auditioncertificate_bnf_arabe_2091_40r_n_2	context.author_viaf	http://viaf.org/viaf/16163574
auditioncertificate_bnf_arabe_2091_40r_n_2	context.work_title	تهذيب الكمال في اسمــاء الرجــال 
auditioncertificate_bnf_arabe_2091_40r_n_2	edit.amended_by	None
auditioncertificate_bnf_arabe_2091_40r_n_2	edit.date_status	finished
auditioncertificate_bnf_arabe_2091_40r_n_2	edit.editor	Said Aljoumani
auditioncertificate_bnf_arabe_2091_40r_n_2	edit.person_status	wip
auditioncertificate_bnf_arabe_2091_40r_n_2	edit.place_status	finished
auditioncertificate_bnf_arabe_2091_40r_n_2	edit.status	finished
auditioncertificate_bnf_arabe_2091_40r_n_2	object.audition_certificate_number	N. 2
auditioncertificate_bnf_arabe_2091_40r_n_2	object.catalog	None
auditioncertificate_bnf_arabe_2091_40r_n_2	object.classmark	Arabe 2091
auditioncertificate_bnf_arabe_2091_40r_n_2	object.folio_number	40r
auditioncertificate_bnf_arabe_2091_40r_n_2	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b110026394/f42.highres
auditioncertificate_bnf_arabe_2091_40r_n_2	object.library	BNF
auditioncertificate_bnf_arabe_2091_40r_n_2	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b110026394/f42.item.r=%22Arabe%202091%22.zoom
auditioncertificate_stabi_sprenger_96b_232r	characteristics.copy	False
auditioncertificate_stabi_sprenger_96b_232r	characteristics.type	qira
auditioncertificate_stabi_sprenger_96b_232r	context.author_name	None
auditioncertificate_stabi_sprenger_96b_232r	context.author_viaf	None
auditioncertificate_stabi_sprenger_96b_232r	context.work_title	None
auditioncertificate_stabi_sprenger_96b_232r	edit.amended_by	None
auditioncertificate_stabi_sprenger_96b_232r	edit.editor	Said Aljoumani
auditioncertificate_stabi_sprenger_96b_232r	edit.status	wip
auditioncertificate_stabi_sprenger_96b_232r	object.catalog	None
auditioncertificate_stabi_sprenger_96b_232r	object.classmark	Sprenger 96b
auditioncertificate_stabi_sprenger_96b_232r	object.folio_number	232r
auditioncertificate_stabi_sprenger_96b_232r	object.library	Stabi
auditioncertificate_stabi_sprenger_96b_232r	object.manuscript_link	None
auditioncertificate_snl_3752_7_102r_n_1	characteristics.copy	True
auditioncertificate_snl_3752_7_102r_n_1	characteristics.type	qira
auditioncertificate_snl_3752_7_102r_n_1	context.author_name	ابن أبي عاصم أحمد بن عمرو أبو بكر الشيباني
auditioncertificate_snl_3752_7_102r_n_1	context.author_viaf	None
auditioncertificate_snl_3752_7_102r_n_1	context.work_title	الجهاد
auditioncertificate_snl_3752_7_102r_n_1	edit.amended_by	None
auditioncertificate_snl_3752_7_102r_n_1	edit.editor	Said Aljoumani
auditioncertificate_snl_3752_7_102r_n_1	edit.status	wip
auditioncertificate_snl_3752_7_102r_n_1	object.audition_certificate_number	N. 1
auditioncertificate_snl_3752_7_102r_n_1	object.catalog	FMMU 68 
auditioncertificate_snl_3752_7_102r_n_1	object.classmark	3752/7
auditioncertificate_snl_3752_7_102r_n_1	object.folio_number	102r
auditioncertificate_snl_3752_7_102r_n_1	object.image_link	
auditioncertificate_snl_3752_7_102r_n_1	object.library	SNL
auditioncertificate_snl_3752_7_102r_n_1	object.manuscript_link	None
auditioncertificate_snl_3747_13_164r_n_1	characteristics.copy	False
auditioncertificate_snl_3747_13_164r_n_1	characteristics.type	qira
auditioncertificate_snl_3747_13_164r_n_1	context.author_name	عبد الرحمن بن عبيد الله بن عبد الله السمسار الحرفي 
auditioncertificate_snl_3747_13_164r_n_1	context.author_viaf	None
auditioncertificate_snl_3747_13_164r_n_1	context.work_title	فوائد أبي القاسم الحرفي
auditioncertificate_snl_3747_13_164r_n_1	edit.amended_by	None
auditioncertificate_snl_3747_13_164r_n_1	edit.editor	Said Aljoumani
auditioncertificate_snl_3747_13_164r_n_1	edit.status	wip
auditioncertificate_snl_3747_13_164r_n_1	object.audition_certificate_number	N. 1
auditioncertificate_snl_3747_13_164r_n_1	object.catalog	FMMU 51 
auditioncertificate_snl_3747_13_164r_n_1	object.classmark	3747/13
auditioncertificate_snl_3747_13_164r_n_1	object.folio_number	164r
auditioncertificate_snl_3747_13_164r_n_1	object.image_link	
auditioncertificate_snl_3747_13_164r_n_1	object.library	SNL
auditioncertificate_snl_3747_13_164r_n_1	object.manuscript_link	None
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	characteristics.copy	False
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	characteristics.type	qira
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	edit.amended_by	None
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	edit.editor	Said Aljoumani
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	edit.status	wip
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	object.audition_certificate_number	N. 2
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	object.classmark	Ms. orient. A 613
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	object.folio_number	28v
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	object.image_link	
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	object.library	Gotha
auditioncertificate_gotha_ms_orient_a_613_28v_n_2	object.manuscript_link	None
auditioncertificate_snl_3759_1_13r_n_1	characteristics.copy	False
auditioncertificate_snl_3759_1_13r_n_1	characteristics.type	qira
auditioncertificate_snl_3759_1_13r_n_1	context.author_name	علي بن عمر بن محمد بن الحسن القزويني
auditioncertificate_snl_3759_1_13r_n_1	context.author_viaf	None
auditioncertificate_snl_3759_1_13r_n_1	context.work_title	أمالي القزويني
auditioncertificate_snl_3759_1_13r_n_1	edit.amended_by	None
auditioncertificate_snl_3759_1_13r_n_1	edit.editor	Said Aljoumani
auditioncertificate_snl_3759_1_13r_n_1	edit.status	wip
auditioncertificate_snl_3759_1_13r_n_1	object.audition_certificate_number	N. 1
auditioncertificate_snl_3759_1_13r_n_1	object.catalog	FMMU 104
auditioncertificate_snl_3759_1_13r_n_1	object.classmark	3759/1
auditioncertificate_snl_3759_1_13r_n_1	object.folio_number	13r
auditioncertificate_snl_3759_1_13r_n_1	object.library	SNL
auditioncertificate_snl_3759_1_13r_n_1	object.manuscript_link	None
auditioncertificate_bnf_suppl_turc_984_96v_n_1	characteristics.copy	True
auditioncertificate_bnf_suppl_turc_984_96v_n_1	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_984_96v_n_1	context.author_name	البخاري
auditioncertificate_bnf_suppl_turc_984_96v_n_1	context.author_viaf	http://viaf.org/viaf/154679127
auditioncertificate_bnf_suppl_turc_984_96v_n_1	context.work_title	منتخب حديث صحيح البخاري
auditioncertificate_bnf_suppl_turc_984_96v_n_1	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_984_96v_n_1	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_984_96v_n_1	edit.status	wip
auditioncertificate_bnf_suppl_turc_984_96v_n_1	object.audition_certificate_number	N. 1
auditioncertificate_bnf_suppl_turc_984_96v_n_1	object.catalog	None
auditioncertificate_bnf_suppl_turc_984_96v_n_1	object.classmark	Suppl Turc 984
auditioncertificate_bnf_suppl_turc_984_96v_n_1	object.folio_number	96v
